"Age","Income","HomeVal","TractID","Tenure","DirectDeposit","Loan","NumAccounts","Dist","MktShare","Churn"
62,9.5,32.5,29,19.15126626,1,1,3,1.211621622,0.183232618,0
57,3.3,18.7,29,13.55509925,0,1,5,1.211621622,0.183232618,0
47,8.5,22.5,29,34.29431896,0,0,6,1.211621622,0.183232618,1
37,8.5,22.5,29,10.10540726,1,1,6,1.211621622,0.183232618,0
32,8.5,27.5,29,16.37782341,0,1,4,1.211621622,0.183232618,0
72,4.8,22.5,29,20.12867899,1,0,3,1.211621622,0.183232618,0
57,15,32.5,29,23.45516769,1,1,4,1.211621622,0.183232618,0
42,5.3,22.5,29,16.57494867,0,1,6,1.211621622,0.183232618,0
77,2.3,16.3,29,23.45516769,1,1,6,1.211621622,0.183232618,0
32,8.5,27.5,29,17.68651609,0,0,3,1.211621622,0.183232618,1
62,9.5,27.5,29,20.05749487,1,0,1,1.211621622,0.183232618,0
72,5.3,22.5,29,16.53114305,1,1,5,1.211621622,0.183232618,0
47,5.3,27.5,29,14.17932923,0,0,2,1.211621622,0.183232618,0
67,6.5,27.5,29,14.36276523,1,0,5,1.211621622,0.183232618,0
67,6.5,27.5,29,10.23408624,1,0,2,1.211621622,0.183232618,0
67,9.5,32.5,29,13.76865161,0,1,5,1.211621622,0.183232618,0
47,4.3,16.3,29,15.19507187,0,0,2,0.428571429,0.469964292,0
62,6.5,22.5,29,7.728952772,1,0,2,1.10875,0.369836661,0
37,7.5,27.5,29,21.83709788,1,1,7,1.211621622,0.183232618,0
52,7.5,27.5,29,12.92813142,1,1,4,1.958823529,0.294791037,0
47,13.5,32.5,29,14.85010267,1,1,3,1.211621622,0.183232618,0
62,11.5,27.5,29,28.08213552,0,0,4,1.211621622,0.183232618,0
37,13.5,32.5,29,10.08898015,0,1,4,1.211621622,0.183232618,0
32,5.8,32.5,29,9.590691307,1,0,3,1.211621622,0.183232618,0
77,3.3,22.5,29,26.22039699,1,0,6,1.211621622,0.183232618,0
47,15,27.5,29,8.399726215,1,1,7,1.211621622,0.183232618,0
42,8.5,22.5,29,17.17453799,1,0,2,1.958823529,0.294791037,0
47,6.5,22.5,29,7.23340178,1,1,3,1.958823529,0.294791037,0
77,15,32.5,29,19.51813826,1,1,4,1.211621622,0.183232618,0
52,6.5,22.5,29,9.188227242,0,0,2,0.7864,0.283226431,0
37,15,27.5,29,14.92950034,1,0,2,1.958823529,0.294791037,1
37,5.8,16.3,29,17.41820671,1,1,3,1.958823529,0.294791037,0
57,7.5,18.7,29,10.91307324,1,1,5,1.211621622,0.183232618,0
42,7.5,22.5,29,10.35728953,1,1,5,1.211621622,0.183232618,0
52,7.5,22.5,29,12.44353183,1,0,3,1.958823529,0.294791037,0
27,9.5,27.5,29,7.592060233,1,0,1,0.949016393,0.469964292,0
72,4.3,16.3,29,22.65023956,1,0,3,1.211621622,0.183232618,0
57,15,47.5,29,28.99931554,0,0,2,1.211621622,0.183232618,0
52,12.5,22.5,29,12.06570842,1,1,3,1.211621622,0.183232618,1
42,6.5,22.5,29,12.83778234,1,0,2,1.211621622,0.183232618,0
42,10.5,22.5,29,22.94592745,1,0,2,1.958823529,0.294791037,0
62,4.8,13.7,29,44.99931554,1,0,3,1.958823529,0.294791037,1
62,7.5,27.5,29,20.82135524,0,0,2,1.211621622,0.183232618,0
57,7.5,22.5,29,27.2936345,0,0,3,1.958823529,0.294791037,1
52,11.5,32.5,29,9.451060917,1,0,3,1.211621622,0.183232618,0
77,7.5,32.5,29,16.42984257,0,0,4,1.211621622,0.183232618,0
70,6.5,18.7,29,13.98220397,1,0,1,1.10875,0.369836661,0
52,13.5,18.7,29,24.68720055,0,1,4,1.10875,0.369836661,0
32,8.5,27.5,29,13.17727584,1,0,3,1.211621622,0.183232618,0
42,12.5,22.5,29,12.71731691,1,0,2,1.10875,0.369836661,0
62,9.5,22.5,29,32.88980151,0,0,4,1.10875,0.369836661,0
47,10.5,22.5,29,15.01163587,1,1,5,1.10875,0.369836661,0
42,4.3,18.7,29,16.09034908,0,1,4,1.10875,0.369836661,0
67,5.3,22.5,29,16.72279261,1,0,2,1.10875,0.369836661,0
32,11.5,27.5,29,9.171800137,1,0,2,1.10875,0.369836661,0
62,9.5,18.7,29,26.83641342,1,0,2,1.10875,0.369836661,0
37,9.5,22.5,29,11.87953457,1,0,3,1.10875,0.369836661,0
32,11.5,22.5,29,19.9945243,1,1,5,1.10875,0.369836661,0
52,3.8,16.3,29,18.66666667,1,1,5,1.10875,0.369836661,0
67,7.5,22.5,29,21.96577687,1,0,2,1.10875,0.369836661,0
52,11.5,22.5,29,18.47501711,1,1,6,1.10875,0.369836661,0
67,5.3,27.5,29,18.91307324,1,0,2,1.10875,0.369836661,0
32,7.5,18.7,29,9.919233402,1,0,1,1.10875,0.369836661,1
42,6.5,22.5,29,16.183436,1,0,2,1.10875,0.369836661,0
37,10.5,22.5,29,8.470910335,1,0,2,1.10875,0.369836661,0
42,9.5,22.5,29,14.97878166,0,0,3,0.949016393,0.469964292,0
72,3.3,18.7,29,41.9137577,1,0,2,1.10875,0.369836661,0
77,2.3,18.7,29,28.32306639,1,1,5,1.10875,0.369836661,0
77,4.8,18.7,29,39.16495551,1,0,4,1.10875,0.369836661,0
47,10.5,16.3,29,18.48049281,1,0,4,1.10875,0.369836661,0
77,4.8,22.5,29,19.40314853,1,0,4,1.10875,0.369836661,0
62,5.3,16.3,29,16.71184121,1,0,3,1.10875,0.369836661,0
47,6.5,16.3,29,19.43874059,1,1,4,1.10875,0.369836661,0
62,8.5,18.7,29,39.41683778,1,1,5,1.10875,0.369836661,0
77,3.3,16.3,29,31.21149897,0,1,4,1.10875,0.369836661,0
67,5.8,18.7,29,17.40725531,1,1,4,1.211621622,0.183232618,0
72,3.3,18.7,29,19.6440794,0,0,3,1.10875,0.369836661,0
47,7.5,18.7,29,13.76317591,1,0,1,1.10875,0.369836661,0
42,3.8,22.5,29,7.170431212,0,0,2,0.949016393,0.469964292,0
62,7.5,16.3,29,15.15947981,1,1,2,1.10875,0.369836661,0
42,8.5,22.5,29,16.29568789,1,1,5,1.10875,0.369836661,0
42,9.5,22.5,29,9.815195072,1,0,2,1.10875,0.369836661,0
47,12.5,27.5,29,15.43600274,1,0,1,1.10875,0.369836661,0
57,5.3,16.3,29,18.46406571,1,0,3,1.10875,0.369836661,1
47,9.5,27.5,29,18.5927447,1,1,4,1.958823529,0.294791037,0
62,3.8,16.3,29,8.498288843,0,0,2,1.10875,0.369836661,0
52,6.5,22.5,29,35.3045859,1,0,1,1.10875,0.369836661,0
67,5.3,22.5,29,33.19644079,1,1,6,1.10875,0.369836661,0
47,9.5,22.5,29,20.37508556,1,0,4,1.10875,0.369836661,1
47,11.5,18.7,29,18.34907598,0,1,5,1.10875,0.369836661,1
77,4.8,22.5,29,20.27926078,0,0,4,1.10875,0.369836661,0
70,15,150,29,9.497604381,0,0,2,1.958823529,0.294791037,0
62,6.5,42.5,29,11.76728268,1,0,5,1.957272727,0.391585007,0
62,6.5,27.5,29,8.62696783,1,0,2,2.182580645,0.137793471,0
57,4.8,16.3,29,21.3963039,0,1,2,0.949016393,0.469964292,0
42,11.5,55,29,5.232032854,0,0,2,2.182580645,0.137793471,1
42,12.5,47.5,29,10.44490075,0,0,1,2.182580645,0.137793471,0
42,7.5,16.3,29,15.45242984,0,0,1,0.949016393,0.469964292,0
42,8.5,18.7,29,11.58384668,1,0,2,0.949016393,0.469964292,0
27,3.8,13.7,29,10.81177276,1,0,2,0.949016393,0.469964292,0
37,3.3,13.7,29,8.777549624,1,1,4,0.949016393,0.469964292,0
42,4.8,13.7,29,13.42368241,1,0,3,0.949016393,0.469964292,0
62,4.3,13.7,29,17.61533196,0,0,1,0.949016393,0.469964292,0
37,12.5,22.5,29,9.125256674,1,0,1,0.949016393,0.469964292,1
47,11.5,18.7,29,10.34633813,1,1,4,0.949016393,0.469964292,1
47,3.3,18.7,29,8.336755647,0,0,1,0.7864,0.283226431,0
42,10.5,27.5,29,13.07871321,1,0,2,0.949016393,0.469964292,1
47,13.5,22.5,29,24.1779603,0,0,2,0.949016393,0.469964292,1
77,3.3,18.7,29,15.95345654,1,0,3,0.949016393,0.469964292,0
32,11.5,27.5,29,8.873374401,1,1,5,1.957272727,0.391585007,0
67,2.8,27.5,29,9.210130048,1,0,4,0.949016393,0.469964292,0
52,15,27.5,29,16.46817249,0,0,1,1.957272727,0.391585007,0
62,15,37.5,29,19.17590691,1,1,5,2.182580645,0.137793471,0
37,6.5,22.5,29,14.92950034,0,0,2,0.949016393,0.469964292,0
72,15,18.7,29,10.51334702,0,0,4,0.949016393,0.469964292,1
52,4.8,22.5,29,14.26146475,1,0,3,0.949016393,0.469964292,0
77,4.8,16.3,29,12.07939767,1,1,5,0.949016393,0.469964292,0
77,15,16.3,29,7.378507871,1,0,4,0.949016393,0.469964292,0
42,6.5,18.7,29,16.13415469,1,0,5,0.7864,0.283226431,0
32,3.3,16.3,29,13.7522245,1,0,2,0.7864,0.283226431,1
77,5.3,18.7,29,22.88843258,1,0,3,0.949016393,0.469964292,0
52,13.5,27.5,29,15.40041068,0,0,1,2.182580645,0.137793471,0
42,15,42.5,29,1.656399726,1,0,2,2.182580645,0.137793471,1
37,8.5,18.7,29,10.77891855,1,0,3,0.949016393,0.469964292,0
62,3.3,13.7,29,35.55646817,0,1,5,0.949016393,0.469964292,1
72,4.8,22.5,29,14.83915127,1,0,1,0.949016393,0.469964292,0
57,9.5,18.7,29,21.3798768,1,1,2,0.949016393,0.469964292,0
67,6.5,22.5,29,16.35318275,1,0,2,2.182580645,0.137793471,0
77,6.5,22.5,29,16.31485284,1,0,4,0.7864,0.283226431,0
52,6.5,18.7,29,10.05065024,0,1,3,0.949016393,0.469964292,0
62,8.5,18.7,29,10.5982204,1,0,3,0.949016393,0.469964292,0
32,11.5,27.5,29,13.51403149,1,0,5,0.949016393,0.469964292,0
47,10.5,16.3,29,11.65229295,1,0,1,0.949016393,0.469964292,0
52,11.5,22.5,29,12.87611225,1,0,3,0.949016393,0.469964292,0
67,13.5,27.5,29,20.96646133,1,0,4,0.949016393,0.469964292,1
42,10.5,27.5,29,19.69883641,0,0,2,1.957272727,0.391585007,0
47,8.5,16.3,29,15.93429158,0,0,1,0.7864,0.283226431,0
42,13.5,37.5,29,16.08487337,1,0,3,2.182580645,0.137793471,0
42,3.8,22.5,29,12.46269678,0,0,3,0.949016393,0.469964292,1
57,15,18.7,29,24.80492813,1,0,2,0.949016393,0.469964292,1
52,5.8,16.3,29,14.56536619,1,0,2,0.949016393,0.469964292,1
72,1.8,16.3,29,12.82956879,1,0,2,0.949016393,0.469964292,0
57,15,150,29,11.02258727,0,0,3,2.182580645,0.137793471,0
47,7.5,22.5,29,11.05817933,1,0,2,0.949016393,0.469964292,0
52,5.3,27.5,29,17.44010951,0,0,1,2.182580645,0.137793471,0
70,9.5,22.5,29,7.934291581,0,0,2,2.182580645,0.137793471,1
62,9.5,22.5,29,14.98699521,0,0,2,1.957272727,0.391585007,1
62,15,22.5,29,15.06639288,1,0,4,0.949016393,0.469964292,0
77,15,150,29,38.35181383,1,0,1,0.7864,0.283226431,0
72,15,150,29,12.53935661,1,0,1,0.949016393,0.469964292,0
47,9.5,13.7,29,26.31622177,0,0,5,0.949016393,0.469964292,0
72,4.8,16.3,29,33.14715948,1,0,2,0.949016393,0.469964292,0
42,15,32.5,29,23.44695414,1,0,2,2.182580645,0.137793471,0
67,2.3,22.5,29,14.31622177,1,0,2,2.182580645,0.137793471,0
47,5.3,16.3,29,9.834360027,1,1,5,0.7864,0.283226431,0
37,6.5,16.3,29,11.84120465,1,1,5,0.949016393,0.469964292,0
52,5.3,18.7,29,20.54757016,1,0,3,0.949016393,0.469964292,0
37,9.5,27.5,29,14.10540726,0,0,1,0.884545455,0.167105881,1
72,15,37.5,29,17.48939083,0,0,4,2.182580645,0.137793471,0
47,12.5,16.3,29,12.46817249,1,1,3,0.949016393,0.469964292,1
72,15,32.5,29,18.77344285,0,0,2,0.949016393,0.469964292,0
77,15,150,29,14.18480493,0,0,1,1.957272727,0.391585007,0
37,8.5,18.7,29,12.78302533,1,0,2,0.949016393,0.469964292,0
32,1.8,11.3,29,9.144421629,1,0,2,0.949016393,0.469964292,0
57,6.5,22.5,29,11.29637235,1,0,1,0.949016393,0.469964292,0
77,2.3,16.3,29,14.68035592,1,0,5,0.949016393,0.469964292,1
72,2.8,16.3,29,24.16974675,1,1,6,0.949016393,0.469964292,0
72,15,22.5,29,20.48733744,1,0,1,1.813333333,0.087425207,0
57,6.5,22.5,29,18.56262834,1,1,4,0.949016393,0.469964292,0
57,9.5,22.5,29,7.529089665,0,0,1,0.949016393,0.469964292,0
57,15,47.5,29,21.5687885,1,0,4,2.182580645,0.137793471,0
32,7.5,27.5,29,11.91786448,1,0,2,2.182580645,0.137793471,0
77,9.5,32.5,29,20.96919918,1,0,4,1.957272727,0.391585007,0
77,1.8,13.7,29,8.673511294,1,0,3,0.949016393,0.469964292,0
42,3.3,16.3,29,27.8110883,1,0,3,0.949016393,0.469964292,0
47,9.5,22.5,29,17.19917865,0,0,2,0.949016393,0.469964292,0
42,10.5,18.7,29,15.69883641,1,0,3,0.949016393,0.469964292,0
62,11.5,27.5,29,27.41136208,1,1,3,0.949016393,0.469964292,0
67,15,150,29,24.06023272,1,0,3,0.949016393,0.469964292,0
67,8.5,18.7,29,15.67967146,1,0,3,0.949016393,0.469964292,0
77,3.3,18.7,29,18.36824093,1,1,5,0.949016393,0.469964292,0
37,7.5,22.5,29,11.55646817,1,0,3,0.949016393,0.469964292,1
57,4.3,18.7,29,14.98699521,1,1,5,0.949016393,0.469964292,0
42,15,42.5,29,12.74195756,0,1,4,1.957272727,0.391585007,0
70,5.3,37.5,29,21.45653662,0,0,6,2.182580645,0.137793471,0
21,1.3,6.3,29,21.85626283,0,0,1,0.623636364,0.13731939,0
52,3.3,18.7,29,21.08145106,1,0,1,1.211621622,0.183232618,0
57,3.8,16.3,29,8.344969199,0,0,2,0.7864,0.283226431,0
62,9.5,27.5,29,28.56125941,0,0,2,1.211621622,0.183232618,1
32,6.5,22.5,29,8.662559891,1,0,1,1.211621622,0.183232618,0
47,11.5,22.5,29,6.390143737,0,0,2,1.958823529,0.294791037,1
57,6.5,22.5,29,18.25051335,0,0,3,1.958823529,0.294791037,0
57,15,32.5,29,9.820670773,0,0,3,1.211621622,0.183232618,0
62,15,32.5,29,9.930184805,0,0,2,1.211621622,0.183232618,0
77,6.5,16.3,29,20.24914442,1,0,3,1.958823529,0.294791037,0
72,7.5,22.5,29,13.24572211,0,0,2,1.958823529,0.294791037,0
47,13.5,27.5,29,19.83572895,0,1,3,1.10875,0.369836661,1
42,7.5,22.5,29,6.600958248,1,0,1,1.10875,0.369836661,0
52,10.5,22.5,29,17.68925394,1,0,3,1.10875,0.369836661,0
27,3.8,13.7,29,9.429158111,0,0,1,0.7864,0.283226431,0
42,13.5,22.5,29,18.45311431,1,1,3,1.10875,0.369836661,0
37,8.5,27.5,29,11.53456537,1,0,2,1.10875,0.369836661,0
77,1.8,11.3,29,21.16632444,1,0,2,0.949016393,0.469964292,0
62,5.3,37.5,29,11.00342231,1,0,2,2.182580645,0.137793471,0
52,11.5,27.5,29,14.30800821,1,1,6,1.957272727,0.391585007,0
57,4.3,18.7,29,8.052019165,0,0,2,1.813333333,0.087425207,0
57,8.5,16.3,29,11.91238878,0,1,4,1.958823529,0.294791037,0
37,4.3,13.7,29,10.81177276,1,0,1,0.949016393,0.469964292,0
42,4.3,16.3,29,9.700205339,0,0,1,0.5536,0.52128468,0
37,12.5,27.5,29,6.379192334,1,1,4,1.211621622,0.183232618,1
47,8.5,16.3,29,23.50444901,0,0,4,0.949016393,0.469964292,0
52,13.5,22.5,29,6.255989049,1,0,2,1.211621622,0.183232618,0
52,9.5,16.3,29,19.66872006,1,0,2,0.949016393,0.469964292,0
52,4.3,13.7,29,6.212183436,1,0,1,0.949016393,0.469964292,0
47,15,150,29,12.62149213,0,0,3,1.957272727,0.391585007,0
42,9.5,22.5,29,6.12183436,0,0,1,0.949016393,0.469964292,0
32,8.5,18.7,29,6.160164271,1,1,3,0.949016393,0.469964292,0
47,11.5,27.5,29,6.149212868,1,0,2,1.957272727,0.391585007,1
52,13.5,27.5,29,5.971252567,1,0,2,1.958823529,0.294791037,0
47,15,42.5,29,16.54209446,0,0,3,2.182580645,0.137793471,1
72,7.5,32.5,29,9.303216975,1,1,3,1.957272727,0.391585007,0
47,2.3,11.3,29,15.43874059,1,0,2,0.949016393,0.469964292,1
47,9.5,18.7,29,1.503080082,0,0,3,0.949016393,0.469964292,0
32,5.3,16.3,29,10.81724846,1,0,2,0.7864,0.283226431,0
57,15,47.5,29,3.816563997,1,0,2,2.182580645,0.137793471,0
52,9.5,22.5,29,1.264887064,1,0,2,1.211621622,0.183232618,0
70,5.3,16.3,29,14.66392882,1,1,3,1.211621622,0.183232618,0
37,9.5,22.5,29,15.71800137,0,0,1,1.211621622,0.183232618,0
47,15,32.5,29,14.66392882,0,0,3,1.211621622,0.183232618,0
57,9.5,22.5,29,4.643394935,0,0,2,1.10875,0.369836661,0
52,5.8,27.5,29,7.898699521,1,1,6,1.10875,0.369836661,0
77,1.3,11.3,29,5.716632444,1,0,3,0.949016393,0.469964292,0
57,15,37.5,29,16.26283368,0,0,5,1.957272727,0.391585007,0
52,15,42.5,29,3.917864476,0,1,4,2.182580645,0.137793471,0
72,15,150,29,28.3449692,0,1,4,2.182580645,0.137793471,0
67,8.5,55,29,9.754962355,0,1,3,1.957272727,0.391585007,0
21,8.5,16.3,29,5.656399726,0,0,3,1.958823529,0.294791037,1
47,15,42.5,29,3.676933607,0,0,2,1.957272727,0.391585007,1
42,7.5,16.3,29,2.579055442,1,0,2,1.211621622,0.183232618,1
42,15,37.5,29,11.10472279,1,0,4,1.958823529,0.294791037,0
47,3.3,18.7,29,19.8329911,1,0,2,0.949016393,0.469964292,0
52,8.5,16.3,29,5.500342231,0,0,2,0.949016393,0.469964292,1
57,5.3,22.5,29,5.412731006,0,1,2,1.958823529,0.294791037,0
77,3.3,18.7,29,6.15468857,0,0,1,1.211621622,0.183232618,1
32,15,32.5,29,5.538672142,1,1,4,1.958823529,0.294791037,0
47,15,47.5,29,5.941136208,0,0,1,2.182580645,0.137793471,1
47,15,47.5,29,5.489390828,1,0,1,2.182580645,0.137793471,0
52,6.5,27.5,29,5.429158111,1,0,1,1.211621622,0.183232618,0
42,3.3,22.5,29,5.35797399,0,0,2,0.7864,0.283226431,1
57,10.5,27.5,29,5.374401095,0,1,4,2.182580645,0.137793471,0
47,6.5,27.5,29,10.16016427,0,0,3,1.957272727,0.391585007,0
67,15,32.5,29,5.193702943,0,0,2,2.182580645,0.137793471,1
77,0.5,11.3,29,9.067761807,0,0,2,0.949016393,0.469964292,1
67,9.5,42.5,29,21.06228611,1,1,7,2.182580645,0.137793471,0
72,7.5,47.5,29,1.305954826,0,0,3,1.957272727,0.391585007,0
72,4.8,22.5,29,29.5468857,1,0,2,1.10875,0.369836661,0
77,8.5,27.5,29,5.155373032,0,0,2,2.182580645,0.137793471,0
42,7.5,22.5,29,15.18412047,0,0,3,1.957272727,0.391585007,0
47,15,37.5,29,17.16632444,1,1,3,0.949016393,0.469964292,1
57,8.5,22.5,29,14.22039699,1,0,2,0.949016393,0.469964292,0
42,2.3,18.7,29,11.10746064,0,0,2,0.949016393,0.469964292,1
62,2.3,18.7,29,11.54277892,1,0,1,1.813333333,0.087425207,0
42,9.5,27.5,29,20.60506502,1,0,2,0.949016393,0.469964292,1
47,8.5,22.5,29,9.223819302,0,0,3,1.957272727,0.391585007,0
47,9.5,22.5,29,11.41409993,0,0,2,0.949016393,0.469964292,0
67,15,16.3,29,28.67624914,1,0,5,1.813333333,0.087425207,0
77,2.3,16.3,29,13.98220397,1,0,3,1.813333333,0.087425207,0
37,15,32.5,29,16.93908282,1,1,4,0.949016393,0.469964292,0
77,0.5,16.3,29,14.46132786,1,0,2,1.813333333,0.087425207,0
62,4.8,18.7,29,19.50171116,0,0,3,0.949016393,0.469964292,0
52,8.5,22.5,29,15.3155373,1,0,2,0.949016393,0.469964292,0
57,5.8,18.7,29,27.11841205,1,1,4,1.813333333,0.087425207,0
47,8.5,22.5,29,16.63791923,0,1,7,1.813333333,0.087425207,0
52,6.5,27.5,29,4.585900068,1,0,2,1.211621622,0.183232618,0
62,11.5,27.5,29,3.54825462,1,0,3,1.211621622,0.183232618,0
57,12.5,16.3,29,1.683778234,1,0,2,0.949016393,0.469964292,0
52,4.8,42.5,29,7.496235455,0,0,1,2.182580645,0.137793471,0
42,7.5,18.7,29,13.93566051,1,0,3,0.949016393,0.469964292,0
42,13.5,32.5,29,1.399041752,0,0,2,1.957272727,0.391585007,1
42,9.5,27.5,29,3.151266256,0,0,1,1.957272727,0.391585007,0
57,10.5,27.5,29,5.026694045,1,0,4,1.813333333,0.087425207,0
37,10.5,27.5,29,12.54209446,1,1,5,2.182580645,0.137793471,0
62,6.5,22.5,29,9.987679672,0,0,2,1.211621622,0.183232618,0
32,7.5,22.5,29,3.767282683,1,1,4,1.10875,0.369836661,1
57,4.8,18.7,29,2.472279261,0,0,2,1.10875,0.369836661,1
37,3.3,1.3,29,12.64887064,0,0,1,1.10875,0.369836661,0
77,4.8,22.5,30,15.68240931,1,0,2,1.297777778,0.593088521,0
37,8.5,37.5,30,5.869952088,0,0,3,1.297777778,0.593088521,0
62,4.3,18.7,30,18.81177276,0,0,1,0.964634146,0.471705257,0
47,6.5,13.7,30,8.635181383,1,1,3,0.803636364,0.508097866,0
47,10.5,27.5,30,27.52087611,0,1,5,1.297777778,0.593088521,0
52,5.8,22.5,30,14.05338809,1,0,3,0.964634146,0.471705257,0
62,6.5,22.5,30,26.75427789,1,1,6,0.964634146,0.471705257,0
52,7.5,22.5,30,15.11293635,1,0,4,0.964634146,0.471705257,0
62,11.5,22.5,30,21.27310062,0,0,3,0.964634146,0.471705257,0
32,13.5,32.5,30,4.34770705,1,0,2,1.297777778,0.593088521,0
27,2.3,18.7,30,4.342231348,1,0,4,1.297777778,0.593088521,0
32,8.5,22.5,30,9.344284737,1,0,2,0.964634146,0.471705257,1
52,3.3,8.7,30,3.945242984,1,0,2,0.607777778,0.52128468,1
62,15,32.5,30,22.11635866,1,1,5,1.297777778,0.593088521,0
72,4.3,16.3,30,31.22245038,1,0,3,0.964634146,0.471705257,0
52,7.5,16.3,30,3.515400411,1,0,2,0.607777778,0.52128468,1
32,9.5,16.3,30,6.475017112,0,0,2,0.607777778,0.52128468,1
32,9.5,32.5,30,5.415468857,1,0,3,1.297777778,0.593088521,1
32,8.5,27.5,30,5.921971253,1,1,6,0.964634146,0.471705257,0
27,8.5,22.5,30,8.804928131,1,0,1,0.964634146,0.471705257,0
37,9.5,13.7,30,3.104722793,0,0,1,0.607777778,0.52128468,0
67,5.8,22.5,30,22.7980835,1,0,2,1.297777778,0.593088521,1
21,8.5,22.5,30,3.709787817,0,0,2,0.964634146,0.471705257,0
70,5.3,18.7,30,3.162217659,0,0,1,0.964634146,0.471705257,0
32,2.3,11.3,30,2.954140999,0,0,2,0.607777778,0.52128468,1
32,10.5,22.5,30,2.146475017,0,0,1,1.56,0.593088521,0
57,9.5,22.5,30,2.012320329,0,0,2,0.964634146,0.471705257,0
32,7.5,16.3,30,4.703627652,1,0,3,0.607777778,0.52128468,0
37,3.8,16.3,30,1.683778234,0,0,2,0.964634146,0.471705257,0
62,6.5,16.3,30,20.26557153,1,0,4,0.803636364,0.508097866,0
47,15,32.5,30,21.26214921,0,0,3,1.297777778,0.593088521,1
32,4.8,22.5,30,6.699520876,0,0,2,0.964634146,0.471705257,0
21,10.5,27.5,30,2.718685832,1,0,3,0.964634146,0.471705257,0
42,5.8,11.3,30,6.726899384,1,0,4,0.607777778,0.52128468,0
47,15,32.5,30,2.26146475,0,0,1,1.297777778,0.593088521,0
57,15,37.5,30,21.83983573,1,1,5,1.297777778,0.593088521,1
77,5.3,1.3,30,24.83504449,1,0,2,1.297777778,0.593088521,0
47,5.8,32.5,30,21.77138946,1,1,6,1.297777778,0.593088521,0
47,10.5,27.5,30,1.152635181,1,0,2,1.297777778,0.593088521,0
67,2.8,13.7,30,46.91307324,1,0,3,0.607777778,0.52128468,0
77,2.8,16.3,30,13.67008898,1,0,5,0.803636364,0.508097866,0
77,15,22.5,30,23.32375086,1,0,4,0.803636364,0.508097866,0
62,0.5,6.3,30,24.56125941,0,1,9,0.607777778,0.52128468,0
77,3.8,13.7,30,27.68240931,1,0,5,0.607777778,0.52128468,0
52,6.5,11.3,30,16.67624914,1,1,8,0.607777778,0.52128468,0
77,15,150,30,0.76659822,0,0,2,0.607777778,0.52128468,0
52,15,150,30,28.99931554,0,0,2,0.803636364,0.508097866,0
57,11.5,32.5,30,14.43942505,1,1,3,1.297777778,0.593088521,0
77,3.3,22.5,30,28.99931554,1,0,3,1.297777778,0.593088521,0
47,12.5,16.3,30,20.28199863,1,1,5,0.803636364,0.508097866,0
72,15,16.3,30,15.87679672,1,0,4,0.607777778,0.52128468,0
37,9.5,22.5,30,12.91991786,1,0,2,1.297777778,0.593088521,1
77,1.8,13.7,30,19.78370979,1,0,5,0.607777778,0.52128468,0
52,13.5,27.5,30,24.33127995,0,0,3,0.803636364,0.508097866,0
57,6.5,22.5,30,21.96303901,1,0,3,1.297777778,0.593088521,0
72,1.8,13.7,30,13.8973306,1,0,3,0.607777778,0.52128468,0
57,5.3,22.5,30,21.33880904,0,0,2,1.297777778,0.593088521,0
57,5.8,27.5,30,35.24709103,0,0,2,1.297777778,0.593088521,0
57,9.5,32.5,30,27.88774812,1,1,5,1.297777778,0.593088521,0
47,15,27.5,30,12.88158795,1,0,3,1.56,0.593088521,0
52,7.5,22.5,30,19.06091718,1,0,4,1.297777778,0.593088521,0
42,4.8,16.3,30,11.94250513,1,1,4,0.964634146,0.471705257,0
57,2.3,11.3,30,8.585900068,1,1,4,0.607777778,0.52128468,0
77,3.3,16.3,30,14.69952088,1,0,6,0.803636364,0.508097866,0
67,15,150,30,48.19986311,0,0,3,0.803636364,0.508097866,0
57,9.5,22.5,30,23.91238878,1,1,6,1.297777778,0.593088521,0
77,15,13.7,30,28.99931554,1,0,5,0.607777778,0.52128468,0
72,4.8,16.3,30,25.41820671,1,0,4,0.607777778,0.52128468,0
77,5.3,22.5,30,24.83504449,0,0,2,1.297777778,0.593088521,0
77,4.3,13.7,30,13.34702259,1,0,3,0.607777778,0.52128468,0
47,5.3,11.3,30,8.607802875,0,0,1,0.607777778,0.52128468,0
42,3.8,8.7,30,14.01505818,0,0,4,0.607777778,0.52128468,0
70,2.3,13.7,30,13.54140999,0,1,4,0.964634146,0.471705257,0
42,9.5,22.5,30,12.59685147,0,0,4,0.964634146,0.471705257,0
57,12.5,27.5,30,19.73169062,0,1,5,0.803636364,0.508097866,0
47,6.5,27.5,30,12.75017112,1,0,2,1.297777778,0.593088521,1
37,10.5,22.5,30,10.7816564,0,0,2,1.297777778,0.593088521,0
77,15,27.5,30,24.83504449,1,0,4,1.297777778,0.593088521,0
67,15,37.5,30,28.99931554,0,1,6,1.297777778,0.593088521,1
62,7.5,22.5,30,11.84394251,0,1,5,1.297777778,0.593088521,0
37,5.3,18.7,30,11.97809719,0,1,6,1.297777778,0.593088521,0
57,7.5,22.5,30,11.94250513,1,1,5,1.297777778,0.593088521,0
47,8.5,22.5,30,12.27378508,1,0,2,1.297777778,0.593088521,0
77,5.3,16.3,30,21.83709788,1,0,3,0.803636364,0.508097866,0
72,15,22.5,30,21.7357974,0,0,2,1.297777778,0.593088521,0
62,1.3,8.7,30,27.75359343,1,0,1,0.607777778,0.52128468,0
